Joueur,Adversaire,Nombre de rencontres,Nombre de victoires,% Victoire,Nombre de rencontres (hard),Nombre de victoires (hard),% Victoire (hard),Nombre de rencontres (clay),Nombre de victoires (clay),% Victoire (clay),Nombre de rencontres (grass),Nombre de victoires (grass),% Victoire (grass),Nombre de rencontres (various),Nombre de victoires (various),% Victoire (various),player_key,Rang,player_bday,Nombre titres total,Victoire totale,Victoire Hard,Victoire Clay,Victoire Grass,Age,% victoire général,% victoire hard,% victoire clay,% victoire grass,matches_won_top100,% victoire contre top 100
E. Alexandrova,B. Bencic,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,18.0,15.11.1994,11.0,347.0,233.0,77.0,37.0,29.0,27.27272727272727,20.0,33.33333333333333,0.0,233.0,67.14697406340058
E. Alexandrova,P. Kvitova,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,18.0,15.11.1994,11.0,347.0,233.0,77.0,37.0,29.0,27.27272727272727,20.0,33.33333333333333,0.0,233.0,67.14697406340058
E. Alexandrova,S. Cirstea,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,18.0,15.11.1994,11.0,347.0,233.0,77.0,37.0,29.0,27.27272727272727,20.0,33.33333333333333,0.0,233.0,67.14697406340058
E. Alexandrova,M. Sakkari,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,18.0,15.11.1994,11.0,347.0,233.0,77.0,37.0,29.0,27.27272727272727,20.0,33.33333333333333,0.0,233.0,67.14697406340058
E. Alexandrova,D. Vekic,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,18.0,15.11.1994,11.0,347.0,233.0,77.0,37.0,29.0,27.27272727272727,20.0,33.33333333333333,0.0,233.0,67.14697406340058
E. Alexandrova,D. Collins,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,18.0,15.11.1994,11.0,347.0,233.0,77.0,37.0,29.0,27.27272727272727,20.0,33.33333333333333,0.0,233.0,67.14697406340058
M. Mmoh,A. Muller,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,103.0,10.01.1998,12.0,280.0,246.0,25.0,9.0,26.0,44.44444444444444,57.14285714285714,0.0,0.0,0.0,0.0
M. Mmoh,J. Draper,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,103.0,10.01.1998,12.0,280.0,246.0,25.0,9.0,26.0,44.44444444444444,57.14285714285714,0.0,0.0,0.0,0.0
T. Machac,M. Fucsovics,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.0,0.0,13.10.2000,10.0,216.0,146.0,59.0,8.0,23.0,33.33333333333333,50.0,0.0,0.0,0.0,0.0
T. Machac,M. Arnaldi,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.0,0.0,13.10.2000,10.0,216.0,146.0,59.0,8.0,23.0,33.33333333333333,50.0,0.0,0.0,0.0,0.0
T. Machac,J. Thompson,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2981.0,0.0,13.10.2000,10.0,216.0,146.0,59.0,8.0,23.0,33.33333333333333,50.0,0.0,0.0,0.0,0.0
T. Machac,J. Sinner,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.0,0.0,13.10.2000,10.0,216.0,146.0,59.0,8.0,23.0,33.33333333333333,50.0,0.0,0.0,0.0,0.0
M. Haliak,O. Jasika,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,383.0,14.08.1998,4.0,99.0,47.0,52.0,0.0,25.0,66.07142857142857,64.58333333333334,75.0,0.0,0.0,0.0
A. Hartono,I. Khromacheva,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,136.0,21.04.1996,14.0,239.0,194.0,42.0,3.0,28.0,50.0,50.0,50.0,50.0,0.0,0.0
A. Hartono,L. Pigossi,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,136.0,21.04.1996,14.0,239.0,194.0,42.0,3.0,28.0,50.0,50.0,50.0,50.0,0.0,0.0
A. Hartono,M. Doi,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,136.0,21.04.1996,14.0,239.0,194.0,42.0,3.0,28.0,50.0,50.0,50.0,50.0,0.0,0.0
A. Hartono,S. Bejlek,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,136.0,21.04.1996,14.0,239.0,194.0,42.0,3.0,28.0,50.0,50.0,50.0,50.0,0.0,0.0
A. Ramos,F. Coria,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,23.0,17.01.1988,11.0,552.0,98.0,444.0,9.0,36.0,0.0,0.0,0.0,0.0,57.0,10.326086956521738
E. Ruusuvuori,P. Kotov,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,02.04.1999,13.0,250.0,185.0,42.0,16.0,25.0,29.03225806451613,0.0,30.0,0.0,377.0,150.8
E. Ruusuvuori,C. O&apos;Connell,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,02.04.1999,13.0,250.0,185.0,42.0,16.0,25.0,29.03225806451613,0.0,30.0,0.0,377.0,150.8
J. Draper,J-L. Struff,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Draper,M. Mmoh,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Draper,T. Kokkinakis,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Draper,A. Murray,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Draper,Y. Shimizu,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Draper,S. Baez,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Draper,T. Griekspoor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Draper,A. De Minaur,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,40.0,22.12.2001,11.0,176.0,145.0,16.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
J. McCabe,J. Duckworth,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.0,272.0,05.07.2003,0.0,117.0,90.0,21.0,6.0,20.0,64.70588235294117,64.70588235294117,0.0,0.0,0.0,0.0
D. Parry,Q. Zheng,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.0,0.0,01.09.2002,13.0,204.0,48.0,144.0,16.0,21.0,33.33333333333333,0.0,50.0,0.0,0.0,0.0
A. Vavassori,M. Giron,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,05.05.1995,23.0,420.0,139.0,272.0,15.0,29.0,53.333333333333336,0.0,57.14285714285714,0.0,0.0,0.0
A. Vavassori,H. Mayot,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,05.05.1995,23.0,420.0,139.0,272.0,15.0,29.0,53.333333333333336,0.0,57.14285714285714,0.0,0.0,0.0
P. M. Tig,E. Alexandrova,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128.0,56.0,27.07.1994,6.0,193.0,91.0,100.0,2.0,29.0,20.0,0.0,50.0,0.0,0.0,0.0
T. M. Etcheverry,B. Coric,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,29.0,18.07.1999,7.0,258.0,22.0,233.0,2.0,24.0,50.0,50.0,50.0,50.0,464.0,179.84496124031008
T. M. Etcheverry,R. Carballes Baena,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,29.0,18.07.1999,7.0,258.0,22.0,233.0,2.0,24.0,50.0,50.0,50.0,50.0,464.0,179.84496124031008
T. M. Etcheverry,J. Sinner,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,29.0,18.07.1999,7.0,258.0,22.0,233.0,2.0,24.0,50.0,50.0,50.0,50.0,464.0,179.84496124031008
T. M. Etcheverry,A. Zverev,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,29.0,18.07.1999,7.0,258.0,22.0,233.0,2.0,24.0,50.0,50.0,50.0,50.0,464.0,179.84496124031008
T. M. Etcheverry,N. Djokovic,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,29.0,18.07.1999,7.0,258.0,22.0,233.0,2.0,24.0,50.0,50.0,50.0,50.0,464.0,179.84496124031008
T. M. Etcheverry,D. Shapovalov,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,29.0,18.07.1999,7.0,258.0,22.0,233.0,2.0,24.0,50.0,50.0,50.0,50.0,464.0,179.84496124031008
T. M. Etcheverry,A. Davidovich Fokina,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,29.0,18.07.1999,7.0,258.0,22.0,233.0,2.0,24.0,50.0,50.0,50.0,50.0,464.0,179.84496124031008
O. Jabeur,L. Fernandez,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,B. Pera,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,M. Frech,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,E. Raducanu,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,M. Vondrousova,3.0,1.0,33.33333333333333,2.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,S. Kenin,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,B. Haddad Maia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,E. Avanesyan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,I. Swiatek,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,M. Keys,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,L. Tsurenko,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,A. Potapova,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,C. Gauff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
O. Jabeur,K. Volynets,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,2.0,28.08.1994,11.0,389.0,209.0,108.0,66.0,29.0,33.33333333333333,0.0,33.33333333333333,0.0,243.0,62.46786632390745
A. Cornet,D. Yastremska,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.0,16.0,22.01.1990,9.0,584.0,344.0,188.0,49.0,34.0,61.76470588235294,60.526315789473685,62.5,66.66666666666666,0.0,0.0
A. Cornet,E. Avanesyan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.0,16.0,22.01.1990,9.0,584.0,344.0,188.0,49.0,34.0,61.76470588235294,60.526315789473685,62.5,66.66666666666666,0.0,0.0
C. Tauson,N. Podoroska,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,0.0,21.12.2002,14.0,202.0,140.0,48.0,5.0,21.0,56.52173913043478,55.00000000000001,66.66666666666666,0.0,0.0,0.0
C. Tauson,E. Avanesyan,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,0.0,21.12.2002,14.0,202.0,140.0,48.0,5.0,21.0,56.52173913043478,55.00000000000001,66.66666666666666,0.0,0.0,0.0
M. Huesler,M. Cressy,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1746.0,56.0,24.06.1996,12.0,262.0,146.0,92.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Huesler,P. Martinez,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.0,56.0,24.06.1996,12.0,262.0,146.0,92.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Babos,E. Yashina,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3.0,10.05.1993,41.0,734.0,476.0,188.0,69.0,31.0,26.666666666666668,37.5,14.285714285714285,0.0,0.0,0.0
T. Babos,M. Timofeeva,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3.0,10.05.1993,41.0,734.0,476.0,188.0,69.0,31.0,26.666666666666668,37.5,14.285714285714285,0.0,0.0,0.0
T. Babos,N. Bains,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3.0,10.05.1993,41.0,734.0,476.0,188.0,69.0,31.0,26.666666666666668,37.5,14.285714285714285,0.0,0.0,0.0
T. Babos,N. Parrizas-Diaz,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3.0,10.05.1993,41.0,734.0,476.0,188.0,69.0,31.0,26.666666666666668,37.5,14.285714285714285,0.0,0.0,0.0
T. Babos,E. Makarova,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3.0,10.05.1993,41.0,734.0,476.0,188.0,69.0,31.0,26.666666666666668,37.5,14.285714285714285,0.0,0.0,0.0
T. Babos,A. Bondar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3.0,10.05.1993,41.0,734.0,476.0,188.0,69.0,31.0,26.666666666666668,37.5,14.285714285714285,0.0,0.0,0.0
H. Hurkacz,A. Rublev,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,P. Martinez,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,T. Griekspoor,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,F. Marozsan,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,A. Popyrin,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,S. Tsitsipas,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,J.J. Wolf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,N. Djokovic,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,B. Zapata Miralles,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,U. Humbert,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,S. Korda,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hurkacz,T. Paul,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,11.02.1997,18.0,368.0,259.0,78.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Kovacevic,Z. Bergs,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.0,88.0,29.08.1998,4.0,174.0,159.0,12.0,3.0,25.0,60.0,60.0,0.0,0.0,0.0,0.0
A. Kovacevic,M. Krueger,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.0,88.0,29.08.1998,4.0,174.0,159.0,12.0,3.0,25.0,60.0,60.0,0.0,0.0,0.0,0.0
J. Burrage,D. Kasatkina,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1437.0,0.0,28.05.1999,8.0,170.0,142.0,9.0,23.0,25.0,0.0,0.0,0.0,0.0,81.0,47.647058823529406
V. Orlov,T. Fritz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,932.0,273.0,17.05.1995,14.0,265.0,135.0,128.0,0.0,29.0,25.0,26.666666666666668,0.0,0.0,0.0,0.0
A. Hesse,R. Masarova,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.0,125.0,16.01.1993,6.0,270.0,154.0,113.0,3.0,31.0,36.734693877551024,36.734693877551024,0.0,0.0,0.0,0.0
A. Zverev,J. Sinner,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,S. Ofner,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,A. Mannarino,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,N. Jarry,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,Y. Wu,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,A. Tabilo,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,L. van Assche,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,L. Sonego,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,T. M. Etcheverry,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,C. Alcaraz,3.0,2.0,66.66666666666666,3.0,2.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
A. Zverev,G. Dimitrov,2.0,1.0,50.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,3.0,20.04.1997,26.0,577.0,337.0,199.0,40.0,27.0,53.84615384615385,60.0,52.38095238095239,0.0,0.0,0.0
