player_key,player_name,player_country,player_bday,player_logo,season,type,rank,titles,matches_won,matches_lost,hard_won,hard_lost,clay_won,clay_lost,grass_won,grass_lost
158,M. Partaud,France,09.11.1994,https://api.api-tennis.com/logo-tennis/158_m-partaud.jpg,2023,singles,624,0,8,15,0,3,8,12,,
158,M. Partaud,France,09.11.1994,https://api.api-tennis.com/logo-tennis/158_m-partaud.jpg,2024,doubles,510,0,3,3,1,0,2,3,,
158,M. Partaud,France,09.11.1994,https://api.api-tennis.com/logo-tennis/158_m-partaud.jpg,2024,singles,728,0,1,1,,,1,1,,
159,A. Fita Boluda,Spain,12.07.1999,,2022,doubles,242,3,22,9,0,1,22,8,,
159,A. Fita Boluda,Spain,12.07.1999,,2021,doubles,287,5,25,6,16,4,9,2,,
159,A. Fita Boluda,Spain,12.07.1999,,2020,doubles,464,3,19,5,0,1,19,4,,
159,A. Fita Boluda,Spain,12.07.1999,,2022,singles,276,1,28,22,2,4,26,18,,
159,A. Fita Boluda,Spain,12.07.1999,,2021,singles,417,0,18,14,9,7,9,7,,
159,A. Fita Boluda,Spain,12.07.1999,,2020,singles,677,0,11,11,1,3,10,8,,
159,A. Fita Boluda,Spain,12.07.1999,,2023,doubles,300,2,18,10,4,2,14,8,,
159,A. Fita Boluda,Spain,12.07.1999,,2023,singles,444,3,29,22,1,4,28,18,,
159,A. Fita Boluda,Spain,12.07.1999,,2024,doubles,315,2,14,3,,,14,3,,
159,A. Fita Boluda,Spain,12.07.1999,,2024,singles,386,1,14,6,,,14,6,,
160,M. Noel,USA,21.01.1970,,2021,doubles,748,0,3,9,3,9,,,,
160,M. Noel,USA,21.01.1970,,2020,doubles,866,0,5,5,5,5,,,,
160,M. Noel,USA,21.01.1970,,2022,singles,414,0,0,4,0,2,0,2,,
160,M. Noel,USA,21.01.1970,,2021,singles,387,0,18,24,18,22,0,2,,
160,M. Noel,USA,21.01.1970,,2020,singles,505,0,8,8,8,8,,,,
160,M. Noel,USA,21.01.1970,,2019,singles,531,0,1,1,1,1,,,,
160,M. Noel,USA,21.01.1970,,2018,singles,547,0,0,1,,,0,1,,
160,M. Noel,USA,21.01.1970,,2017,singles,691,0,0,1,,,0,1,,
160,M. Noel,USA,21.01.1970,,2023,doubles,,0,0,1,0,1,,,,
160,M. Noel,USA,21.01.1970,,2022,doubles,,0,0,1,0,1,,,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2022,doubles,232,4,22,7,4,0,18,7,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2021,doubles,421,0,6,4,,,6,4,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2020,doubles,366,0,3,4,0,1,3,3,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2019,doubles,342,0,0,1,,,0,1,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2018,doubles,411,0,0,0,0,0,,,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2017,doubles,1077,0,4,3,4,2,,,0,1
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2022,singles,258,1,33,26,9,5,24,20,0,1
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2021,singles,333,0,7,8,0,1,7,7,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2020,singles,290,1,17,10,12,3,4,5,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2019,singles,314,0,4,4,,,4,4,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2018,singles,522,0,2,3,2,1,0,2,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2017,singles,857,0,1,3,1,2,,,0,1
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2016,singles,,0,1,1,,,,,1,1
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2023,doubles,528,0,11,8,11,8,,,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2023,singles,226,1,44,26,30,17,14,9,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2024,singles,204,0,16,12,8,5,4,7,,
161,L. Boskovic,Croatia,22.09.1999,https://api.api-tennis.com/logo-tennis/161_l-boskovic.jpg,2024,doubles,773,0,1,0,,,,,,
162,C. W. Hennemann,Sweden,22.03.2001,,2022,doubles,184,5,35,14,7,3,26,10,,
162,C. W. Hennemann,Sweden,22.03.2001,,2021,doubles,349,5,19,9,2,3,17,6,,
162,C. W. Hennemann,Sweden,22.03.2001,,2020,doubles,826,0,3,3,,,3,3,,
162,C. W. Hennemann,Sweden,22.03.2001,,2019,doubles,835,0,3,4,3,2,0,2,,
162,C. W. Hennemann,Sweden,22.03.2001,,2018,doubles,783,0,0,1,,,,,0,1
162,C. W. Hennemann,Sweden,22.03.2001,,2022,singles,290,2,33,24,10,6,20,16,,
162,C. W. Hennemann,Sweden,22.03.2001,,2021,singles,490,0,25,19,4,3,21,16,,
162,C. W. Hennemann,Sweden,22.03.2001,,2020,singles,754,1,7,4,,,7,4,,
162,C. W. Hennemann,Sweden,22.03.2001,,2019,singles,859,0,4,5,0,2,4,3,,
162,C. W. Hennemann,Sweden,22.03.2001,,2018,singles,,0,1,3,,,0,1,1,2
162,C. W. Hennemann,Sweden,22.03.2001,,2023,doubles,678,1,11,10,3,0,6,10,,
162,C. W. Hennemann,Sweden,22.03.2001,,2023,singles,521,1,29,23,6,3,19,17,,
162,C. W. Hennemann,Sweden,22.03.2001,,2024,doubles,849,1,7,8,1,2,6,4,,
162,C. W. Hennemann,Sweden,22.03.2001,,2024,singles,452,2,26,6,11,2,13,3,,
163,V. Erjavec,Slovenia,30.12.1999,,2022,doubles,180,5,32,13,5,3,27,10,,
163,V. Erjavec,Slovenia,30.12.1999,,2021,doubles,587,0,7,6,0,1,7,5,,
163,V. Erjavec,Slovenia,30.12.1999,,2020,doubles,442,0,0,1,,,0,1,,
163,V. Erjavec,Slovenia,30.12.1999,,2022,singles,338,0,20,22,1,4,19,18,,
163,V. Erjavec,Slovenia,30.12.1999,,2021,singles,648,0,7,7,,,7,7,,
163,V. Erjavec,Slovenia,30.12.1999,,2020,singles,556,0,1,2,,,1,2,,
163,V. Erjavec,Slovenia,30.12.1999,,2023,doubles,159,6,24,12,5,2,19,8,,
163,V. Erjavec,Slovenia,30.12.1999,,2023,singles,193,4,43,20,4,4,39,16,,
163,V. Erjavec,Slovenia,30.12.1999,,2024,doubles,120,4,19,7,9,4,10,3,,
163,V. Erjavec,Slovenia,30.12.1999,,2024,singles,174,1,20,15,5,8,15,5,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2022,doubles,112,6,56,21,28,12,28,9,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2021,doubles,428,3,24,12,17,7,7,5,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2020,doubles,451,3,24,6,22,5,2,1,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2018,doubles,,0,0,1,0,1,,,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2022,singles,246,1,39,32,14,18,25,14,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2021,singles,390,4,31,14,24,8,7,6,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2020,singles,735,0,17,12,17,11,0,1,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2019,singles,992,0,0,1,,,0,1,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2018,singles,,0,0,2,0,1,,,0,1
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2017,singles,,0,1,1,1,1,,,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2016,singles,,0,0,1,0,1,,,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2023,singles,396,1,21,25,3,10,18,14,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2023,doubles,105,5,36,15,11,9,22,4,2,1
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2024,doubles,124,2,17,6,6,3,11,3,,
164,W. Falkowska,Poland,17.06.2000,https://api.api-tennis.com/logo-tennis/164_w-falkowska.jpg,2024,singles,414,1,7,7,0,1,7,6,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2022,doubles,820,0,4,3,1,1,1,1,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2021,doubles,255,1,6,3,,,5,2,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2020,doubles,199,0,3,2,3,2,,,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2019,doubles,299,0,4,1,4,1,,,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2018,doubles,537,0,1,3,1,3,,,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2017,doubles,,0,1,1,1,1,,,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2016,doubles,,0,0,1,0,1,,,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2015,doubles,566,0,0,1,,,0,1,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2014,doubles,1098,0,0,1,0,1,,,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2012,doubles,921,0,0,4,0,3,0,1,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2022,singles,478,0,14,16,0,2,13,13,0,1
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2021,singles,192,0,13,14,2,4,9,8,1,1
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2020,singles,149,0,8,9,5,7,3,2,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2019,singles,147,1,23,17,4,5,19,11,0,1
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2018,singles,185,0,9,12,1,4,6,6,2,2
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2017,singles,170,0,25,22,10,12,13,9,1,1
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2016,singles,160,0,19,13,7,6,10,6,2,1
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2015,singles,232,0,1,5,1,3,0,2,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2014,singles,305,0,4,2,4,1,0,1,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2013,singles,608,0,7,3,7,3,,,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2012,singles,528,1,18,6,11,4,7,2,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2011,singles,,0,0,1,,,0,1,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2023,singles,486,0,0,3,0,3,0,0,,
165,B. Haas,Austria,19.03.1996,https://api.api-tennis.com/logo-tennis/165_b-haas.jpg,2023,doubles,827,0,0,1,0,1,,,,
166,F. Arcidiacono,Italy,14.04.1993,,2022,doubles,1096,0,7,9,1,1,6,8,,
166,F. Arcidiacono,Italy,14.04.1993,,2021,doubles,802,0,14,12,6,4,8,8,,
166,F. Arcidiacono,Italy,14.04.1993,,2020,doubles,757,0,5,2,,,5,2,,
166,F. Arcidiacono,Italy,14.04.1993,,2022,singles,679,0,14,18,2,3,12,15,,
166,F. Arcidiacono,Italy,14.04.1993,,2021,singles,614,0,18,20,3,5,15,15,,
166,F. Arcidiacono,Italy,14.04.1993,,2020,singles,699,0,4,7,0,1,4,6,,
166,F. Arcidiacono,Italy,14.04.1993,,2013,singles,1074,0,0,2,,,0,2,,
166,F. Arcidiacono,Italy,14.04.1993,,2012,singles,,0,0,2,0,1,0,1,,
166,F. Arcidiacono,Italy,14.04.1993,,2011,singles,,0,3,1,,,3,1,,
166,F. Arcidiacono,Italy,14.04.1993,,2023,doubles,1204,0,1,1,,,1,1,,
166,F. Arcidiacono,Italy,14.04.1993,,2023,singles,769,0,0,2,0,1,0,1,,
167,O. G. Simion,Romania,08.03.1996,,2022,doubles,275,3,25,11,4,2,21,9,,
167,O. G. Simion,Romania,08.03.1996,,2021,doubles,308,3,16,8,0,1,16,7,,
167,O. G. Simion,Romania,08.03.1996,,2020,doubles,456,1,6,4,,,6,4,,
167,O. G. Simion,Romania,08.03.1996,,2011,doubles,,0,1,1,,,1,1,,
167,O. G. Simion,Romania,08.03.1996,,2022,singles,465,0,16,21,0,3,16,18,,
167,O. G. Simion,Romania,08.03.1996,,2021,singles,431,0,11,12,0,1,11,11,,
167,O. G. Simion,Romania,08.03.1996,,2020,singles,405,0,7,5,0,1,7,4,,
167,O. G. Simion,Romania,08.03.1996,,2019,singles,437,0,0,1,,,0,1,,
167,O. G. Simion,Romania,08.03.1996,,2018,singles,711,0,0,1,,,0,1,,
167,O. G. Simion,Romania,08.03.1996,,2017,singles,443,0,1,1,,,1,1,,
167,O. G. Simion,Romania,08.03.1996,,2016,singles,473,0,0,1,,,0,1,,
167,O. G. Simion,Romania,08.03.1996,,2015,singles,606,0,0,1,0,1,,,,
167,O. G. Simion,Romania,08.03.1996,,2013,singles,1074,0,3,0,,,3,0,,
167,O. G. Simion,Romania,08.03.1996,,2023,doubles,459,2,15,8,,,15,8,,
167,O. G. Simion,Romania,08.03.1996,,2023,singles,816,0,11,9,,,11,9,,
167,O. G. Simion,Romania,08.03.1996,,2024,singles,929,0,1,3,,,1,3,,
167,O. G. Simion,Romania,08.03.1996,,2024,doubles,455,1,6,3,,,6,3,,
168,A. Ruzic,Croatia,20.01.2003,,2021,doubles,1141,0,2,4,0,2,2,2,,
168,A. Ruzic,Croatia,20.01.2003,,2020,doubles,1114,0,4,5,3,4,1,1,,
168,A. Ruzic,Croatia,20.01.2003,,2022,singles,296,2,23,9,8,2,15,7,,
168,A. Ruzic,Croatia,20.01.2003,,2021,singles,336,3,28,12,20,8,8,4,,
168,A. Ruzic,Croatia,20.01.2003,,2020,singles,1075,0,5,4,5,3,0,1,,
168,A. Ruzic,Croatia,20.01.2003,,2019,singles,1127,0,0,1,,,0,1,,
168,A. Ruzic,Croatia,20.01.2003,,2022,doubles,1075,0,2,1,2,1,,,,
168,A. Ruzic,Croatia,20.01.2003,,2023,doubles,722,0,3,6,1,2,2,2,,
168,A. Ruzic,Croatia,20.01.2003,,2023,singles,241,2,34,21,17,7,16,12,,
168,A. Ruzic,Croatia,20.01.2003,,2024,singles,207,1,24,11,17,7,4,4,,
168,A. Ruzic,Croatia,20.01.2003,,2024,doubles,,0,2,1,0,1,,,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2022,doubles,420,1,22,15,4,6,18,9,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2021,doubles,434,1,24,13,9,3,15,10,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2020,doubles,531,0,13,10,6,4,7,5,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2019,doubles,543,0,0,1,0,1,,,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2018,doubles,874,0,1,3,1,1,0,1,0,1
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2022,singles,323,1,28,21,10,8,18,13,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2021,singles,531,1,18,20,3,6,15,14,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2020,singles,460,1,14,10,3,4,11,6,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2018,singles,633,0,1,3,0,1,1,1,0,1
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2017,singles,891,0,1,2,,,1,1,0,1
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2023,doubles,526,1,10,12,0,3,8,8,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2023,singles,250,1,38,33,0,10,36,21,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2024,singles,210,0,16,16,0,3,15,11,,
169,G. Topalova,Bulgaria,22.02.2000,https://api.api-tennis.com/logo-tennis/169_g-topalova.jpg,2024,doubles,542,0,2,3,,,0,3,,
170,A. Zantedeschi,Italy,02.11.2000,,2022,doubles,284,2,22,15,1,2,21,13,,
170,A. Zantedeschi,Italy,02.11.2000,,2021,doubles,357,0,25,21,1,2,24,19,,
170,A. Zantedeschi,Italy,02.11.2000,,2020,doubles,555,2,15,6,1,1,14,5,,
170,A. Zantedeschi,Italy,02.11.2000,,2022,singles,554,0,12,19,3,6,9,13,,
170,A. Zantedeschi,Italy,02.11.2000,,2021,singles,578,0,21,16,0,2,21,14,,
170,A. Zantedeschi,Italy,02.11.2000,,2020,singles,727,0,6,8,1,2,5,6,,
170,A. Zantedeschi,Italy,02.11.2000,,2023,doubles,496,0,10,15,3,4,7,11,,
170,A. Zantedeschi,Italy,02.11.2000,,2023,singles,402,0,19,21,4,4,15,17,,
170,A. Zantedeschi,Italy,02.11.2000,,2024,singles,364,0,8,11,,,8,11,,
170,A. Zantedeschi,Italy,02.11.2000,,2024,doubles,205,3,20,5,,,20,5,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2022,doubles,501,1,11,6,4,3,7,3,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2021,doubles,130,0,13,14,6,8,6,5,1,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2020,doubles,124,0,1,2,1,2,,,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2019,doubles,106,1,9,10,1,3,8,4,0,3
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2018,doubles,132,1,8,8,8,6,0,2,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2017,doubles,250,0,2,7,1,3,0,2,1,2
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2016,doubles,612,0,0,3,0,2,,,0,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2015,doubles,67,1,13,14,9,9,2,4,2,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2014,doubles,110,0,9,16,8,11,1,4,0,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2013,doubles,89,1,8,9,2,5,5,2,1,2
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2012,doubles,252,0,2,5,2,2,0,2,0,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2011,doubles,,0,0,1,0,1,,,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2010,doubles,351,0,0,1,,,0,1,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2013,mixed_doubles,,0,0,1,,,,,0,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2012,mixed_doubles,,0,1,1,,,,,1,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2022,singles,224,1,36,25,19,13,17,12,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2021,singles,275,0,9,20,4,10,5,7,0,3
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2020,singles,228,0,2,5,2,5,,,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2019,singles,183,0,12,17,7,6,5,8,0,3
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2018,singles,77,0,32,30,17,16,10,11,5,3
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2017,singles,52,1,33,24,15,15,14,5,4,4
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2016,singles,158,0,13,18,9,12,3,4,1,2
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2015,singles,45,0,27,29,21,19,6,8,0,2
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2014,singles,42,1,38,29,18,18,15,8,5,3
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2013,singles,34,1,25,23,21,14,2,6,2,3
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2012,singles,39,1,37,24,31,15,6,5,0,4
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2011,singles,69,0,22,8,9,4,10,3,3,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2010,singles,195,0,3,3,3,2,,,0,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2023,singles,247,1,28,34,25,23,3,10,0,1
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2023,doubles,,0,0,1,,,0,1,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2024,singles,215,0,17,10,11,6,6,4,,
171,M. Barthel,Germany,11.07.1990,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2024,doubles,1219,0,1,1,,,1,1,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2022,doubles,405,1,14,7,8,4,4,2,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2021,doubles,526,0,10,7,5,4,3,3,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2020,doubles,537,0,4,4,,,4,4,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2019,doubles,484,0,2,1,,,2,1,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2018,doubles,874,0,1,2,,,1,2,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2017,doubles,818,0,3,2,2,2,,,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2016,doubles,934,0,2,3,1,1,0,1,1,1
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2022,singles,319,1,30,18,11,6,16,12,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2021,singles,348,0,20,16,2,7,15,9,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2020,singles,543,1,14,6,2,1,12,5,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2019,singles,579,0,2,1,,,2,1,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2018,singles,794,0,0,3,,,0,3,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2017,singles,766,0,3,4,2,2,0,1,1,1
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2016,singles,1108,0,1,3,1,1,0,1,0,1
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2023,singles,539,1,12,17,0,4,10,10,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2023,doubles,646,0,9,6,2,1,4,5,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2024,doubles,698,0,1,1,1,1,,,,
172,M. Helgo,Norway,26.08.1999,https://api.api-tennis.com/logo-tennis/172_m-helgo.jpg,2024,singles,360,3,20,12,16,6,4,3,,
173,M. Bulgaru,Romania,08.10.1998,,2022,doubles,471,1,12,10,1,1,11,9,,
173,M. Bulgaru,Romania,08.10.1998,,2021,doubles,406,0,13,13,7,6,6,7,,
173,M. Bulgaru,Romania,08.10.1998,,2020,doubles,445,0,12,7,5,4,7,3,,
173,M. Bulgaru,Romania,08.10.1998,,2018,doubles,472,0,0,1,,,0,1,,
173,M. Bulgaru,Romania,08.10.1998,,2022,singles,247,1,44,24,6,4,38,20,,
