event_key,event_date,event_time,event_first_player,first_player_key,event_first_player_logo,event_second_player,second_player_key,event_second_player_logo,event_final_result,event_game_result,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live
71901,2022-01-03,03:05,T. Monteiro,1074,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,D. Altmaier,1099,https://api.api-tennis.com/logo-tennis/1099_d-altmaier.jpg,2 - 1,-,First Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71910,2022-01-03,01:35,O. Otte,1100,https://api.api-tennis.com/logo-tennis/1100_o-otte.jpg,T. Daniel,2406,https://api.api-tennis.com/logo-tennis/2406_t-daniel.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Adelaide,3223,Adelaide - Final,2022,0
11806219,2022-01-04,01:10,Xin. Wang,1812,https://api.api-tennis.com/logo-tennis/1812_xin-wang.jpg,H. Dart,2998,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - Final,2022,0
11806220,2022-01-04,01:10,J. Pegula,2171,https://api.api-tennis.com/logo-tennis/2171_j-pegula.jpg,I. Begu,2828,https://api.api-tennis.com/logo-tennis/2828_i-begu.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806221,2022-01-04,01:10,A. Bolsova Zadoinov,1107,https://api.api-tennis.com/logo-tennis/1107_a-bolsova-zadoinov.jpg,L. Zhu,451,https://api.api-tennis.com/logo-tennis/451_l-zhu.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - Final,2022,0
11806222,2022-01-04,02:40,A. Sasnovich,527,https://api.api-tennis.com/logo-tennis/527_a-sasnovich.jpg,L. Tsurenko,473,https://api.api-tennis.com/logo-tennis/473_l-tsurenko.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - Final,2022,0
11806223,2022-01-04,03:00,C. Liu,509,https://api.api-tennis.com/logo-tennis/509_c-liu.jpg,N. Stojanovic,3004,https://api.api-tennis.com/logo-tennis/3004_n-stojanovic.jpg,2 - 1,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - Final,2022,0
11806224,2022-01-04,03:15,H. Baptiste,490,https://api.api-tennis.com/logo-tennis/490_h-baptiste.jpg,K. Rakhimova,1140,https://api.api-tennis.com/logo-tennis/1140_k-rakhimova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - Final,2022,0
11806225,2022-01-04,04:45,J. Paolini,2811,https://api.api-tennis.com/logo-tennis/2811_j-paolini.jpg,A. K. Schmiedlova,1145,https://api.api-tennis.com/logo-tennis/1145_a-k-schmiedlova.jpg,2 - 1,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806226,2022-01-04,04:45,I. Bara,28497,,A. Kalinskaya,1820,https://api.api-tennis.com/logo-tennis/1820_a-kalinskaya.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - Final,2022,0
11806227,2022-01-04,05:25,A. Van Uytvanck,2087,https://api.api-tennis.com/logo-tennis/2087_a-van-uytvanck.jpg,A. Anisimova,2074,https://api.api-tennis.com/logo-tennis/2074_a-anisimova.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806228,2022-01-04,07:15,A. Li,2997,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,M. Sherif,510,https://api.api-tennis.com/logo-tennis/510_m-sherif.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806229,2022-01-04,07:40,A. Sevastova,2825,https://api.api-tennis.com/logo-tennis/2825_a-sevastova.jpg,C. Garcia,1148,https://api.api-tennis.com/logo-tennis/1148_c-garcia.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806230,2022-01-04,08:45,V. Gracheva,1913,https://api.api-tennis.com/logo-tennis/1913_v-gracheva.jpg,S. Cirstea,1150,https://api.api-tennis.com/logo-tennis/1150_s-cirstea.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806231,2022-01-04,09:25,C. Tauson,3007,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,A. Kalinina,2393,https://api.api-tennis.com/logo-tennis/2393_a-kalinina.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806232,2022-01-04,09:50,B. Haddad Maia,1951,https://api.api-tennis.com/logo-tennis/1951_b-haddad-maia.jpg,S. Sorribes Tormo,2910,https://api.api-tennis.com/logo-tennis/2910_s-sorribes-tormo.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806170,2022-01-04,01:10,B. Pera,518,https://api.api-tennis.com/logo-tennis/518_b-pera.jpg,Q. Zheng,1813,,1 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - Final,2022,0
11806171,2022-01-04,01:10,D. Kovinic,2524,https://api.api-tennis.com/logo-tennis/2524_d-kovinic.jpg,N. Hibino,465,https://api.api-tennis.com/logo-tennis/465_n-hibino.jpg,-,-,Second Player,Walk Over,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - Final,2022,0
11806172,2022-01-04,01:10,A. Bondar,505,https://api.api-tennis.com/logo-tennis/505_a-bondar.jpg,M. Hontama,1787,https://api.api-tennis.com/logo-tennis/1787_m-hontama.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - Final,2022,0
11806173,2022-01-04,03:15,N. Osaka,2685,https://api.api-tennis.com/logo-tennis/2685_n-osaka.jpg,A. Cornet,2689,https://api.api-tennis.com/logo-tennis/2689_a-cornet.jpg,2 - 1,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806174,2022-01-04,03:20,L. Pattinama Kerkhove,1130,https://api.api-tennis.com/logo-tennis/1130_l-pattinama-kerkhove.jpg,K. Birrell,92,,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - Final,2022,0
11806175,2022-01-04,03:40,O. Govortsova,1797,https://api.api-tennis.com/logo-tennis/1797_o-govortsova.jpg,V. Kuzmova,445,https://api.api-tennis.com/logo-tennis/445_v-kuzmova.jpg,0 - 1,0 - 0,Second Player,Retired,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - Final,2022,0
11806176,2022-01-04,04:30,D. Aiava,3134,https://api.api-tennis.com/logo-tennis/3134_d-aiava.jpg,T. Preston,3324,,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - Final,2022,0
11806177,2022-01-04,05:45,G. Ruse,1151,https://api.api-tennis.com/logo-tennis/1151_g-ruse.jpg,Ar. Rodionova,453,https://api.api-tennis.com/logo-tennis/453_ar-rodionova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806178,2022-01-04,06:30,P. Martic,2173,https://api.api-tennis.com/logo-tennis/2173_p-martic.jpg,M. Zanevska,1157,https://api.api-tennis.com/logo-tennis/1157_m-zanevska.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806179,2022-01-04,07:10,J. Cristian,33659,,K. Kanepi,2005,https://api.api-tennis.com/logo-tennis/2005_k-kanepi.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806180,2022-01-04,08:15,V. Zvonareva,2822,https://api.api-tennis.com/logo-tennis/2822_v-zvonareva.jpg,A. Riske-Amritraj,32555,,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806181,2022-01-04,09:05,A. Petkovic,2824,https://api.api-tennis.com/logo-tennis/2824_a-petkovic.jpg,L. Samsonova,2815,https://api.api-tennis.com/logo-tennis/2815_l-samsonova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806182,2022-01-04,10:10,T. Martincova,1149,https://api.api-tennis.com/logo-tennis/1149_t-martincova.jpg,A. Konjuh,1824,https://api.api-tennis.com/logo-tennis/1824_a-konjuh.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806183,2022-01-04,10:15,V. Golubic,525,https://api.api-tennis.com/logo-tennis/525_v-golubic.jpg,L. Davis,2389,https://api.api-tennis.com/logo-tennis/2389_l-davis.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
71913,2022-01-04,01:35,E. Svitolina,2816,https://api.api-tennis.com/logo-tennis/2816_e-svitolina.jpg,A. Gasanova,468,https://api.api-tennis.com/logo-tennis/468_a-gasanova.jpg,1 - 2,-,Second Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
71914,2022-01-04,01:35,M. Inglis,1788,https://api.api-tennis.com/logo-tennis/1788_m-inglis.jpg,S. Rogers,2806,https://api.api-tennis.com/logo-tennis/2806_s-rogers.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
71915,2022-01-04,03:10,C. Gauff,2176,https://api.api-tennis.com/logo-tennis/2176_c-gauff.jpg,U. Eikeri,1817,https://api.api-tennis.com/logo-tennis/1817_u-eikeri.jpg,2 - 0,-,First Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
71916,2022-01-04,04:30,L. Bronzetti,516,https://api.api-tennis.com/logo-tennis/516_l-bronzetti.jpg,S. Kenin,2904,https://api.api-tennis.com/logo-tennis/2904_s-kenin.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
71917,2022-01-04,04:35,D. Saville,1153,,I. Swiatek,1910,https://api.api-tennis.com/logo-tennis/1910_i-swiatek.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
71918,2022-01-04,05:25,M. Doi,2680,https://api.api-tennis.com/logo-tennis/2680_m-doi.jpg,K. Kucova,506,https://api.api-tennis.com/logo-tennis/506_k-kucova.jpg,2 - 1,-,First Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
71919,2022-01-04,07:30,D. Papamichail,1111,https://api.api-tennis.com/logo-tennis/1111_d-papamichail.jpg,M. Bouzkova,2820,https://api.api-tennis.com/logo-tennis/2820_m-bouzkova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
71920,2022-01-04,11:25,P. Badosa,2804,https://api.api-tennis.com/logo-tennis/2804_p-badosa.jpg,V. Azarenka,2174,https://api.api-tennis.com/logo-tennis/2174_v-azarenka.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Adelaide,3224,Adelaide - 1/16-finals,2022,0
11756846,2022-01-04,00:05,J-L. Struff,2831,https://api.api-tennis.com/logo-tennis/2831_j-l-struff.jpg,J. Isner,2383,https://api.api-tennis.com/logo-tennis/2383_j-isner.jpg,2 - 1,-,First Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11756847,2022-01-04,00:05,J. Sinner,2072,https://api.api-tennis.com/logo-tennis/2072_j-sinner.jpg,A. Rinderknech,1902,https://api.api-tennis.com/logo-tennis/1902_a-rinderknech.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11756848,2022-01-04,02:05,M. Berrettini,2844,https://api.api-tennis.com/logo-tennis/2844_m-berrettini.jpg,U. Humbert,1105,https://api.api-tennis.com/logo-tennis/1105_u-humbert.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11756849,2022-01-04,03:15,A. Zverev,1980,https://api.api-tennis.com/logo-tennis/1980_a-zverev.jpg,T. Fritz,2832,https://api.api-tennis.com/logo-tennis/2832_t-fritz.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11756850,2022-01-04,07:35,D. Shapovalov,431,https://api.api-tennis.com/logo-tennis/431_d-shapovalov.jpg,D. Evans,2835,https://api.api-tennis.com/logo-tennis/2835_d-evans.jpg,0 - 2,-,Second Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11756851,2022-01-04,07:35,R. Safiullin,1057,https://api.api-tennis.com/logo-tennis/1057_r-safiullin.jpg,J. Duckworth,1900,https://api.api-tennis.com/logo-tennis/1900_j-duckworth.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11756852,2022-01-04,09:20,F. Auger-Aliassime,2073,https://api.api-tennis.com/logo-tennis/2073_f-auger-aliassime.jpg,C. Norrie,1103,https://api.api-tennis.com/logo-tennis/1103_c-norrie.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11756853,2022-01-04,10:00,D. Medvedev,1093,https://api.api-tennis.com/logo-tennis/1093_d-medvedev.jpg,A. De Minaur,1106,https://api.api-tennis.com/logo-tennis/1106_a-de-minaur.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP ATP Cup,3234,,2022,0
11806127,2022-01-04,01:10,A. Celikbilek,383,https://api.api-tennis.com/logo-tennis/383_a-celikbilek.jpg,R. Berankis,1767,https://api.api-tennis.com/logo-tennis/1767_r-berankis.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - Final,2022,0
11806128,2022-01-04,01:10,S. Baez,1101,https://api.api-tennis.com/logo-tennis/1101_s-baez.jpg,A. Seppi,1760,https://api.api-tennis.com/logo-tennis/1760_a-seppi.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - Final,2022,0
11806129,2022-01-04,03:10,H. Laaksonen,1967,https://api.api-tennis.com/logo-tennis/1967_h-laaksonen.jpg,R. Hijikata,3317,https://api.api-tennis.com/logo-tennis/3317_r-hijikata.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - Final,2022,0
11806130,2022-01-04,03:25,A. Vavassori,418,https://api.api-tennis.com/logo-tennis/418_a-vavassori.jpg,M. Cressy,2961,https://api.api-tennis.com/logo-tennis/2961_m-cressy.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - Final,2022,0
11806131,2022-01-04,05:40,F. Bagnis,1089,https://api.api-tennis.com/logo-tennis/1089_f-bagnis.jpg,A. Murray,2836,https://api.api-tennis.com/logo-tennis/2836_a-murray.jpg,2 - 1,-,First Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - 1/16-finals,2022,0
11806132,2022-01-04,06:00,A. Mannarino,438,https://api.api-tennis.com/logo-tennis/438_a-mannarino.jpg,B. Van De Zandschulp,2972,https://api.api-tennis.com/logo-tennis/2972_b-van-de-zandschulp.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - 1/16-finals,2022,0
11806133,2022-01-04,09:10,M. McDonald,2839,https://api.api-tennis.com/logo-tennis/2839_m-mcdonald.jpg,P. Gojowczyk,1964,https://api.api-tennis.com/logo-tennis/1964_p-gojowczyk.jpg,2 - 0,-,First Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - 1/16-finals,2022,0
11806134,2022-01-04,10:20,T. Griekspoor,427,https://api.api-tennis.com/logo-tennis/427_t-griekspoor.jpg,D. Koepfer,2830,https://api.api-tennis.com/logo-tennis/2830_d-koepfer.jpg,2 - 0,-,First Player,Finished,Atp Singles,Melbourne (Summer Set),5156,Melbourne (Summer Set) - 1/16-finals,2022,0
71874,2022-01-04,01:40,H. Rune,437,https://api.api-tennis.com/logo-tennis/437_h-rune.jpg,C. Moutet,2674,https://api.api-tennis.com/logo-tennis/2674_c-moutet.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71875,2022-01-04,03:05,L. Musetti,2849,https://api.api-tennis.com/logo-tennis/2849_l-musetti.jpg,T. Daniel,2406,https://api.api-tennis.com/logo-tennis/2406_t-daniel.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71876,2022-01-04,03:50,M. Fucsovics,2833,https://api.api-tennis.com/logo-tennis/2833_m-fucsovics.jpg,E. Gerasimov,368,https://api.api-tennis.com/logo-tennis/368_e-gerasimov.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71877,2022-01-04,06:00,B. Bonzi,1771,https://api.api-tennis.com/logo-tennis/1771_b-bonzi.jpg,M. Ymer,1976,https://api.api-tennis.com/logo-tennis/1976_m-ymer.jpg,0 - 2,-,Second Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71878,2022-01-04,06:15,J. M. Cerundolo,388,https://api.api-tennis.com/logo-tennis/388_j-m-cerundolo.jpg,A. Bolt,3319,https://api.api-tennis.com/logo-tennis/3319_a-bolt.jpg,2 - 0,-,First Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71879,2022-01-04,06:35,J. Vesely,2673,https://api.api-tennis.com/logo-tennis/2673_j-vesely.jpg,T. Paul,1894,https://api.api-tennis.com/logo-tennis/1894_t-paul.jpg,1 - 2,-,Second Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71880,2022-01-04,09:05,G. Mager,1757,https://api.api-tennis.com/logo-tennis/1757_g-mager.jpg,F. Cerundolo,1104,https://api.api-tennis.com/logo-tennis/1104_f-cerundolo.jpg,2 - 1,-,First Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
71881,2022-01-04,09:40,T. Kokkinakis,426,https://api.api-tennis.com/logo-tennis/426_t-kokkinakis.jpg,J. Millman,1768,https://api.api-tennis.com/logo-tennis/1768_j-millman.jpg,2 - 0,-,First Player,Finished,Atp Singles,Adelaide,3223,Adelaide - 1/16-finals,2022,0
11806233,2022-01-05,01:05,N. Parrizas-Diaz,513,https://api.api-tennis.com/logo-tennis/513_n-parrizas-diaz.jpg,E. Perez,1121,https://api.api-tennis.com/logo-tennis/1121_e-perez.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806234,2022-01-05,01:05,M. Keys,2692,https://api.api-tennis.com/logo-tennis/2692_m-keys.jpg,H. Dart,2998,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806235,2022-01-05,02:35,R. Peterson,1811,https://api.api-tennis.com/logo-tennis/1811_r-peterson.jpg,A. Sharma,1144,https://api.api-tennis.com/logo-tennis/1144_a-sharma.jpg,2 - 1,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806236,2022-01-05,02:45,D. Kasatkina,1990,https://api.api-tennis.com/logo-tennis/1990_d-kasatkina.jpg,A. Kalinskaya,1820,https://api.api-tennis.com/logo-tennis/1820_a-kalinskaya.jpg,1 - 0,0 - 0,First Player,Retired,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806237,2022-01-05,03:25,L. Zhu,451,https://api.api-tennis.com/logo-tennis/451_l-zhu.jpg,S. Stosur,1912,,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806238,2022-01-05,04:50,C. Liu,509,https://api.api-tennis.com/logo-tennis/509_c-liu.jpg,M. Kostyuk,1828,https://api.api-tennis.com/logo-tennis/1828_m-kostyuk.jpg,2 - 1,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806239,2022-01-05,07:35,A. Sasnovich,527,https://api.api-tennis.com/logo-tennis/527_a-sasnovich.jpg,Xin. Wang,1812,https://api.api-tennis.com/logo-tennis/1812_xin-wang.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806240,2022-01-05,07:35,G. Minnen,2191,https://api.api-tennis.com/logo-tennis/2191_g-minnen.jpg,K. Rakhimova,1140,https://api.api-tennis.com/logo-tennis/1140_k-rakhimova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 2),5158,Melbourne (Summer Set 2) - 1/16-finals,2022,0
11806184,2022-01-05,01:10,V. Kudermetova,2810,https://api.api-tennis.com/logo-tennis/2810_v-kudermetova.jpg,V. Kuzmova,445,https://api.api-tennis.com/logo-tennis/445_v-kuzmova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806185,2022-01-05,01:20,M. Hontama,1787,https://api.api-tennis.com/logo-tennis/1787_m-hontama.jpg,Q. Zheng,1813,,1 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806186,2022-01-05,03:45,A. Potapova,457,https://api.api-tennis.com/logo-tennis/457_a-potapova.jpg,L. Cabrera,497,https://api.api-tennis.com/logo-tennis/497_l-cabrera.jpg,2 - 1,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806187,2022-01-05,04:10,S. Zhang,1825,https://api.api-tennis.com/logo-tennis/1825_s-zhang.jpg,C. Burel,515,https://api.api-tennis.com/logo-tennis/515_c-burel.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806188,2022-01-05,05:55,L. Pattinama Kerkhove,1130,https://api.api-tennis.com/logo-tennis/1130_l-pattinama-kerkhove.jpg,S. Mendez,481,https://api.api-tennis.com/logo-tennis/481_s-mendez.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806189,2022-01-05,05:55,A. Bondar,505,https://api.api-tennis.com/logo-tennis/505_a-bondar.jpg,K. Siniakova,3006,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806190,2022-01-05,08:05,M. Brengle,2391,https://api.api-tennis.com/logo-tennis/2391_m-brengle.jpg,N. Hibino,465,https://api.api-tennis.com/logo-tennis/465_n-hibino.jpg,2 - 0,-,First Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
11806191,2022-01-05,11:10,D. Aiava,3134,https://api.api-tennis.com/logo-tennis/3134_d-aiava.jpg,S. Halep,2395,https://api.api-tennis.com/logo-tennis/2395_s-halep.jpg,0 - 2,-,Second Player,Finished,Wta Singles,Melbourne (Summer Set 1),5157,Melbourne (Summer Set 1) - 1/16-finals,2022,0
